28566, 101, 2.2231212469928816
29775, 102, 2.227348096973631
30094, 103, 2.224958810214664
31311, 104, 2.228865954069871
32217, 105, 2.2304121138838204
32620, 106, 2.2285443567380403
32912, 107, 2.225973383656053
34277, 108, 2.2302300699739206
35330, 109, 2.2322982654991423
35469, 110, 2.22879653551432
36204, 111, 2.2288687916306476
38647, 112, 2.2384713273101466
39160, 113, 2.237051729664313
39223, 114, 2.2332296046413322
39943, 115, 2.2329526387709953
40800, 116, 2.2333514109514248
41882, 117, 2.234822071820876
42549, 118, 2.2341471866119216
43394, 119, 2.2343169154499445
44879, 120, 2.237439944300301
45907, 121, 2.2382905983505177
47421, 122, 2.2412100919810465
47512, 123, 2.2378065332582837
48297, 124, 2.2374470410333105
50064, 125, 2.2411670108153863
50902, 126, 2.2409068997652732
52703, 127, 2.2444276954740556
52764, 128, 2.2410380454191148
54674, 129, 2.2447663917421874
55307, 130, 2.2435701016468235
56663, 131, 2.2450120464461114
58425, 132, 2.2477870971250558
59028, 133, 2.246417770703832
60576, 134, 2.248267502362861
60995, 135, 2.246265024951475
62205, 136, 2.2468890891151543
63129, 137, 2.2465403215046647
64488, 138, 2.2475470407223637
66999, 139, 2.2519995289220764
67189, 140, 2.2493057716562137
68512, 141, 2.2500110003394256
68984, 142, 2.2481877884626944
70170, 143, 2.248443580161394
71365, 144, 2.248688664625955
75618, 145, 2.257193213555733
76793, 146, 2.257174296251413
77571, 147, 2.2561068062139946
79047, 148, 2.256817856320203
80309, 149, 2.256946074728446
83179, 150, 2.260940883973725
84345, 151, 2.2607211832527523
87016, 152, 2.26395656536389
87874, 153, 2.2629559149984186
88566, 154, 2.261586362815171
89607, 155, 2.26100089850784
91718, 156, 2.2627326234323015
92887, 157, 2.262377942048573
93839, 158, 2.2615547465562216
95103, 159, 2.2613794493800974
97974, 160, 2.264446073124468
99583, 161, 2.2648752037093587
101337, 162, 2.265550589274427
102040, 163, 2.2641707421045303
103626, 164, 2.2644796105961995
104554, 165, 2.2635296484084773
106947, 166, 2.265280971523826
107205, 167, 2.263093429347631
108622, 168, 2.2630192739147788
111837, 169, 2.2660871839938177
112800, 170, 2.2651534636019917
113949, 171, 2.2645406746092775
114642, 172, 2.2631533769957874
116291, 173, 2.2633788008222555
117177, 174, 2.262321338736093
121238, 175, 2.2664077260761144
125492, 176, 2.2705799499173636
126637, 177, 2.2698493305050453
129170, 178, 2.271203443949849
130986, 179, 2.271441949233141
131697, 180, 2.2700475753823808
134414, 181, 2.2715565282216748
134699, 182, 2.269558562981077
136635, 183, 2.2699107107516254
139964, 184, 2.2721546489577773
143294, 185, 2.2742997107020337
144874, 186, 2.2740520006248333
146605, 187, 2.2739916231022033
147499, 188, 2.2728365480911394
148593, 189, 2.2719460266998497
150146, 190, 2.2716426052381595
152318, 191, 2.2721067140111084
152834, 192, 2.270493229069098
156836, 193, 2.2731636336115733
157150, 194, 2.271313251219579
160782, 195, 2.27343176422111
163010, 196, 2.2738359437894466
163502, 197, 2.2722160866827097
164868, 198, 2.2716138128021557
170984, 199, 2.2763331534534843
172922, 200, 2.2763068103288253
174171, 201, 2.2755231055803793
177853, 202, 2.2773366632018166
180249, 203, 2.277738629938107
182071, 204, 2.2775251430761085
185403, 205, 2.278839821971587
188314, 206, 2.2796824994683034
190726, 207, 2.279998926148285
190894, 208, 2.2781052608119725
193477, 209, 2.278575870998924
196832, 210, 2.279757005442612
199646, 211, 2.2803857600206103
201472, 212, 2.2800726183850744
202699, 213, 2.2792037854575464
205325, 214, 2.2796131280431338
206811, 215, 2.278977013082777
208748, 216, 2.278743933396759
214435, 217, 2.2817836725166614
217182, 218, 2.282199323684463
218011, 219, 2.2809681176079613
225350, 220, 2.285180042966501
226682, 221, 2.2843519388157687
229163, 222, 2.2844578617888174
231694, 223, 2.284590417440133
233570, 224, 2.2841917188568264
234619, 225, 2.2831405037850465
235152, 226, 2.281691271102739
238727, 227, 2.282615669954672
240814, 228, 2.2823708375051455
247822, 229, 2.2858118279491024
253857, 230, 2.2884047268150782
254305, 231, 2.286904511017472
260433, 232, 2.289462490750287
261620, 233, 2.2884902490611028
262317, 234, 2.2871813979774247
266550, 235, 2.288327033230718
269195, 236, 2.2883558186268784
271511, 237, 2.288152948257773
274250, 238, 2.2882266110086817
274753, 239, 2.286809301744836
280180, 240, 2.2886359981367836
284289, 241, 2.2895554307013275
290005, 242, 2.2914549354889684
293034, 243, 2.291626272901713
295037, 244, 2.29115346938725
296506, 245, 2.290352906749898
298414, 246, 2.2898234158692343
302663, 247, 2.290703519735695
305782, 248, 2.290884364385581
308841, 249, 2.291017630334366
317739, 250, 2.2944988216899023
321173, 251, 2.2947865699744887
323672, 252, 2.2945381404714977
324806, 253, 2.293527933621732
329181, 254, 2.294310297667018
331018, 255, 2.2936876995591264
336642, 256, 2.295106956912337
340901, 257, 2.2957600862980057
343359, 258, 2.2954483336483706
347001, 259, 2.295749085471526
348110, 260, 2.294731949693321
348899, 261, 2.293555747270689
362520, 262, 2.298858290021835
366119, 263, 2.2990595059238266
368235, 264, 2.2985282618641203
370696, 265, 2.2981646062795806
371542, 266, 2.2970225970705185
377450, 267, 2.2983035432406336
380366, 268, 2.2981432922035414
382012, 269, 2.297385231983604
382245, 270, 2.29597146077941
384957, 271, 2.29571833978007
387479, 272, 2.2953748242596625
390518, 273, 2.295265902397738
391462, 274, 2.2942009309331066
399174, 275, 2.29618627264263
403920, 276, 2.2968063001117707
411847, 277, 2.298785020835033
412671, 278, 2.2976681768526754
416880, 279, 2.2980051525246648
417991, 280, 2.297018361234782
422453, 281, 2.2974492093308814
433973, 282, 2.30077125269051
434773, 283, 2.2996548493272875
440619, 284, 2.300583307256324
441148, 285, 2.29936498497055
443779, 286, 2.298992361494287
446065, 287, 2.298482345976859
456289, 288, 2.3010723287556676
458426, 289, 2.300489334688493
462402, 290, 2.3006109120777536
470670, 291, 2.3023388365823356
474668, 292, 2.302437510333492
475800, 293, 2.3014710602453303
481476, 294, 2.302177887945456
482868, 295, 2.301310940053275
498435, 296, 2.3055184077588704
501084, 297, 2.305083679866153
508193, 298, 2.3061964152053744
511258, 299, 2.3058959298354935
514644, 300, 2.3057034059264008
